時間,地區,average_humidity
2016-01-02,桃園,89.29166666666669
2016-01-03,桃園,95.875
2016-01-04,桃園,92.66666666666669
2016-01-05,桃園,92.625
2016-01-06,桃園,91.47826086956522
2016-01-07,桃園,78.79166666666667
2016-01-08,桃園,83.0
2016-01-09,桃園,75.66666666666667
2016-01-10,桃園,83.41666666666667
2016-01-11,桃園,95.08333333333331
2016-01-12,桃園,87.95833333333331
2016-01-13,桃園,92.54166666666669
2016-01-14,桃園,85.45833333333333
2016-01-15,桃園,91.45833333333331
2016-01-16,桃園,85.16666666666667
2016-01-17,桃園,96.25
2016-01-18,桃園,70.8695652173913
2016-01-19,桃園,84.75
2016-01-20,桃園,88.625
2016-01-21,桃園,95.625
2016-01-22,桃園,93.45833333333331
2016-01-23,桃園,90.7
2016-01-24,桃園,73.54545454545455
2016-01-25,桃園,63.2
2016-01-26,桃園,61.95
2016-01-27,桃園,74.45
2016-01-28,桃園,95.83333333333331
2016-01-29,桃園,96.83333333333331
2016-01-30,桃園,93.54166666666669
2016-01-31,桃園,80.08333333333333
2016-02-01,桃園,94.21739130434784
2016-02-02,桃園,95.45833333333331
2016-02-03,桃園,88.91666666666669
2016-02-04,桃園,90.58333333333331
2016-02-05,桃園,92.0
2016-02-06,桃園,60.79166666666666
2016-02-07,桃園,59.0
2016-02-08,桃園,51.125
2016-02-09,桃園,57.0
2016-02-10,桃園,60.75
2016-02-11,桃園,77.625
2016-02-12,桃園,80.375
2016-02-13,桃園,75.79166666666667
2016-02-14,桃園,91.45833333333331
2016-02-15,桃園,80.5
2016-02-16,桃園,71.70833333333333
2016-02-17,桃園,76.875
2016-02-18,桃園,89.70833333333331
2016-02-19,桃園,97.5
2016-02-20,桃園,75.70833333333333
2016-02-21,桃園,61.04166666666666
2016-02-22,桃園,78.0
2016-02-23,桃園,92.79166666666669
2016-02-24,桃園,89.58333333333331
2016-02-25,桃園,83.20833333333333
2016-02-26,桃園,91.83333333333331
2016-02-27,桃園,95.75
2016-02-28,桃園,72.33333333333333
2016-02-29,桃園,63.33333333333334
2016-03-01,桃園,53.40909090909091
2016-03-02,桃園,54.54166666666666
2016-03-03,桃園,62.0
2016-03-04,桃園,64.5
2016-03-05,桃園,76.70833333333333
2016-03-06,桃園,83.04166666666667
2016-03-07,桃園,83.75
2016-03-08,桃園,86.16666666666669
2016-03-09,桃園,91.875
2016-03-10,桃園,94.625
2016-03-11,桃園,93.625
2016-03-12,桃園,94.69565217391305
2016-03-13,桃園,97.16666666666669
2016-03-14,桃園,81.04166666666667
2016-03-15,桃園,91.91666666666669
2016-03-16,桃園,97.95833333333331
2016-03-17,桃園,95.0
2016-03-18,桃園,97.04166666666669
2016-03-19,桃園,96.20833333333331
2016-03-20,桃園,81.75
2016-03-21,桃園,86.41666666666669
2016-03-22,桃園,91.2608695652174
2016-03-23,桃園,94.25
2016-03-24,桃園,90.08333333333331
2016-03-25,桃園,94.58333333333331
2016-03-26,桃園,65.41666666666667
2016-03-27,桃園,67.70833333333333
2016-03-28,桃園,54.16666666666666
2016-03-29,桃園,56.33333333333334
2016-03-30,桃園,65.70833333333333
2016-03-31,桃園,80.45833333333333
2016-04-01,桃園,72.0
2016-04-02,桃園,74.20833333333333
2016-04-03,桃園,78.0
2016-04-04,桃園,81.16666666666667
2016-04-05,桃園,78.16666666666667
2016-04-06,桃園,76.25
2016-04-07,桃園,76.95833333333333
2016-04-08,桃園,81.125
2016-04-09,桃園,80.16666666666667
2016-04-10,桃園,87.20833333333331
2016-04-11,桃園,88.91666666666669
2016-04-12,桃園,85.70833333333333
2016-04-13,桃園,90.70833333333331
2016-04-14,桃園,91.0
2016-04-15,桃園,86.1304347826087
2016-04-16,桃園,78.125
2016-04-17,桃園,83.20833333333333
2016-04-18,桃園,89.5
2016-04-19,桃園,69.79166666666667
2016-04-20,桃園,75.08333333333333
2016-04-21,桃園,76.95833333333333
2016-04-22,桃園,75.91666666666667
2016-04-23,桃園,76.47826086956522
2016-04-24,桃園,82.45833333333333
2016-04-25,桃園,82.375
2016-04-26,桃園,76.17391304347827
2016-04-27,桃園,76.9090909090909
2016-04-28,桃園,79.54166666666667
2016-04-29,桃園,54.83333333333334
2016-04-30,桃園,70.33333333333333
2016-05-01,桃園,84.26086956521739
2016-05-02,桃園,70.875
2016-05-03,桃園,71.66666666666667
2016-05-04,桃園,71.54545454545455
2016-05-05,桃園,78.91666666666667
2016-05-06,桃園,71.41666666666667
2016-05-07,桃園,70.73913043478261
2016-05-08,桃園,72.9090909090909
2016-05-09,桃園,69.79166666666667
2016-05-10,桃園,75.45833333333333
2016-05-11,桃園,76.77272727272727
2016-05-12,桃園,70.79166666666667
2016-05-13,桃園,69.875
2016-05-14,桃園,65.17391304347827
2016-05-15,桃園,68.66666666666667
2016-05-16,桃園,84.95833333333333
2016-05-17,桃園,70.8695652173913
2016-05-18,桃園,80.83333333333333
2016-05-19,桃園,75.20833333333333
2016-05-20,桃園,78.11764705882355
2016-05-21,桃園,83.58333333333333
2016-05-22,桃園,85.375
2016-05-23,桃園,87.0
2016-05-24,桃園,85.45833333333333
2016-05-25,桃園,80.29166666666667
2016-05-26,桃園,76.20833333333333
2016-05-27,桃園,85.53333333333333
2016-05-28,桃園,71.54166666666667
2016-05-29,桃園,64.04166666666667
2016-05-30,桃園,71.625
2016-05-31,桃園,65.29166666666667
2016-06-01,桃園,59.91304347826087
2016-06-02,桃園,79.5
2016-06-03,桃園,80.0
2016-06-04,桃園,68.91666666666667
2016-06-05,桃園,75.54166666666667
2016-06-06,桃園,84.04347826086956
2016-06-07,桃園,77.375
2016-06-08,桃園,68.875
2016-06-09,桃園,70.58333333333333
2016-06-10,桃園,79.70833333333333
2016-06-11,桃園,81.41666666666667
2016-06-12,桃園,71.04347826086956
2016-06-13,桃園,68.79166666666667
2016-06-14,桃園,92.125
2016-06-15,桃園,75.3913043478261
2016-06-16,桃園,65.73913043478261
2016-06-17,桃園,73.58333333333333
2016-06-18,桃園,72.47826086956522
2016-06-19,桃園,67.66666666666667
2016-06-20,桃園,67.54166666666667
2016-06-22,桃園,64.875
2016-06-23,桃園,69.875
2016-06-24,桃園,65.91304347826087
2016-06-25,桃園,65.79166666666667
2016-06-26,桃園,68.04166666666667
2016-06-27,桃園,65.82608695652173
2016-06-28,桃園,75.73913043478261
2016-06-29,桃園,78.41666666666667
2016-06-30,桃園,74.20833333333333
2016-07-01,桃園,69.3913043478261
2016-07-02,桃園,77.56521739130434
2016-07-03,桃園,77.04166666666667
2016-07-04,桃園,73.30434782608695
2016-07-05,桃園,63.625
2016-07-06,桃園,58.85714285714285
2016-07-07,桃園,73.91666666666667
2016-07-08,桃園,79.76470588235293
2016-07-09,桃園,75.89473684210526
2016-07-10,桃園,85.68181818181819
2016-07-11,桃園,85.79166666666667
2016-07-12,桃園,80.18181818181819
2016-07-13,桃園,67.5
2016-07-14,桃園,66.17647058823529
2016-07-15,桃園,61.17391304347826
2016-07-16,桃園,60.08333333333334
2016-07-17,桃園,64.66666666666667
2016-07-18,桃園,65.79166666666667
2016-07-19,桃園,71.125
2016-07-21,桃園,67.79166666666667
2016-07-22,桃園,62.75
2016-07-23,桃園,61.04166666666666
2016-07-24,桃園,63.91666666666666
2016-07-25,桃園,63.33333333333334
2016-07-26,桃園,63.66666666666666
2016-07-27,桃園,59.875
2016-07-28,桃園,59.04166666666666
2016-07-29,桃園,62.41666666666666
2016-07-30,桃園,57.83333333333334
2016-07-31,桃園,60.83333333333334
2016-08-01,桃園,61.17391304347826
2016-08-02,桃園,73.125
2016-08-03,桃園,67.625
2016-08-04,桃園,60.33333333333334
2016-08-05,桃園,64.75
2016-08-06,桃園,68.91666666666667
2016-08-07,桃園,66.54166666666667
2016-08-08,桃園,68.25
2016-08-09,桃園,71.75
2016-08-10,桃園,69.125
2016-08-11,桃園,87.20833333333331
2016-08-12,桃園,73.125
2016-08-13,桃園,78.5
2016-08-14,桃園,62.33333333333334
2016-08-15,桃園,65.69565217391305
2016-08-16,桃園,74.58333333333333
2016-08-17,桃園,72.70833333333333
2016-08-18,桃園,70.70833333333333
2016-08-19,桃園,70.375
2016-08-20,桃園,68.58333333333333
2016-08-21,桃園,67.375
2016-08-22,桃園,60.04166666666666
2016-08-23,桃園,63.08333333333334
2016-08-24,桃園,62.5
2016-08-25,桃園,63.75
2016-08-26,桃園,63.04166666666666
2016-08-27,桃園,73.25
2016-08-28,桃園,81.41666666666667
2016-08-29,桃園,57.54166666666666
2016-08-30,桃園,51.66666666666666
2016-08-31,桃園,57.0
2016-09-01,桃園,59.65217391304348
2016-09-02,桃園,72.875
2016-09-03,桃園,86.0
2016-09-04,桃園,72.5
2016-09-05,桃園,75.83333333333333
2016-09-06,桃園,81.95833333333333
2016-09-07,桃園,69.75
2016-09-08,桃園,67.6086956521739
2016-09-09,桃園,84.5
2016-09-10,桃園,82.08333333333333
2016-09-11,桃園,75.83333333333333
2016-09-12,桃園,79.83333333333333
2016-09-13,桃園,72.08333333333333
2016-09-14,桃園,72.70833333333333
2016-09-15,桃園,81.21739130434783
2016-09-16,桃園,71.79166666666667
2016-09-17,桃園,92.04166666666669
2016-09-18,桃園,80.83333333333333
2016-09-19,桃園,69.75
2016-09-20,桃園,71.625
2016-09-21,桃園,65.875
2016-09-22,桃園,71.04166666666667
2016-09-23,桃園,71.25
2016-09-24,桃園,68.875
2016-09-25,桃園,74.29166666666667
2016-09-26,桃園,81.81818181818181
2016-09-27,桃園,85.70833333333333
2016-09-28,桃園,82.16666666666667
2016-09-29,桃園,79.5
2016-09-30,桃園,80.16666666666667
2016-10-01,桃園,66.08695652173913
2016-10-02,桃園,65.08333333333333
2016-10-03,桃園,71.41666666666667
2016-10-04,桃園,69.25
2016-10-05,桃園,71.25
2016-10-06,桃園,69.58333333333333
2016-10-07,桃園,82.04166666666667
2016-10-08,桃園,85.70833333333333
2016-10-09,桃園,92.66666666666669
2016-10-10,桃園,92.41666666666669
2016-10-11,桃園,92.08333333333331
2016-10-12,桃園,93.625
2016-10-13,桃園,85.75
2016-10-14,桃園,89.95833333333331
2016-10-15,桃園,84.45833333333333
2016-10-16,桃園,69.625
2016-10-17,桃園,71.66666666666667
2016-10-18,桃園,66.75
2016-10-19,桃園,68.16666666666667
2016-10-20,桃園,65.83333333333333
2016-10-21,桃園,65.25
2016-10-22,桃園,75.33333333333333
2016-10-23,桃園,73.0
2016-10-24,桃園,71.58333333333333
2016-10-25,桃園,72.5
2016-10-26,桃園,75.375
2016-10-27,桃園,79.91666666666667
2016-10-28,桃園,77.70833333333333
2016-10-29,桃園,81.83333333333333
2016-10-30,桃園,71.08333333333333
2016-10-31,桃園,70.0
2016-11-01,桃園,72.65217391304348
2016-11-03,桃園,67.8695652173913
2016-11-04,桃園,75.16666666666667
2016-11-05,桃園,72.25
2016-11-06,桃園,65.41666666666667
2016-11-07,桃園,66.83333333333333
2016-11-08,桃園,81.95833333333333
2016-11-09,桃園,77.91666666666667
2016-11-10,桃園,87.91666666666669
2016-11-11,桃園,68.20833333333333
2016-11-12,桃園,70.625
2016-11-13,桃園,74.25
2016-11-14,桃園,77.8695652173913
2016-11-15,桃園,75.04166666666667
2016-11-16,桃園,71.54166666666667
2016-11-17,桃園,68.75
2016-11-18,桃園,73.0
2016-11-19,桃園,71.58333333333333
2016-11-20,桃園,74.41666666666667
2016-11-21,桃園,85.91666666666669
2016-11-22,桃園,86.45833333333331
2016-11-23,桃園,92.41666666666669
2016-11-24,桃園,80.95833333333333
2016-11-25,桃園,78.04166666666667
2016-11-26,桃園,80.0
2016-11-27,桃園,88.08333333333331
2016-11-28,桃園,62.25
2016-11-29,桃園,64.95833333333333
2016-11-30,桃園,74.70833333333333
2016-12-01,桃園,84.8695652173913
2016-12-02,桃園,77.08333333333333
2016-12-03,桃園,81.45833333333333
2016-12-04,桃園,81.66666666666667
2016-12-05,桃園,75.83333333333333
2016-12-06,桃園,62.83333333333334
2016-12-07,桃園,68.41666666666667
2016-12-08,桃園,75.25
2016-12-09,桃園,72.41666666666667
2016-12-10,桃園,74.5
2016-12-11,桃園,83.16666666666667
2016-12-12,桃園,77.0
2016-12-13,桃園,77.91666666666667
2016-12-14,桃園,72.20833333333333
2016-12-15,桃園,69.75
2016-12-16,桃園,55.70833333333334
2016-12-17,桃園,56.79166666666666
2016-12-18,桃園,61.79166666666666
2016-12-19,桃園,71.0
2016-12-20,桃園,73.625
2016-12-21,桃園,75.95833333333333
2016-12-22,桃園,82.41666666666667
2016-12-23,桃園,59.91304347826087
2016-12-24,桃園,60.25
2016-12-25,桃園,62.33333333333334
2016-12-26,桃園,74.58333333333333
2016-12-27,桃園,78.41666666666667
2016-12-28,桃園,77.25
2016-12-29,桃園,69.04166666666667
2016-12-30,桃園,66.04166666666667
2016-12-31,桃園,72.25
2017-01-01,桃園,64.875
2017-01-02,桃園,77.45833333333333
2017-01-03,桃園,83.125
2017-01-04,桃園,72.83333333333333
2017-01-05,桃園,77.41666666666667
2017-01-06,桃園,81.66666666666667
2017-01-07,桃園,80.83333333333333
2017-01-08,桃園,78.33333333333333
2017-01-09,桃園,67.25
2017-01-10,桃園,63.625
2017-01-11,桃園,71.08333333333333
2017-01-12,桃園,79.95833333333333
2017-01-13,桃園,90.125
2017-01-14,桃園,83.58333333333333
2017-01-15,桃園,79.75
2017-01-16,桃園,76.25
2017-01-17,桃園,69.29166666666667
2017-01-18,桃園,83.66666666666667
2017-01-19,桃園,86.70833333333331
2017-01-20,桃園,78.91666666666667
2017-01-21,桃園,69.91666666666667
2017-01-22,桃園,56.95833333333334
2017-01-23,桃園,58.70833333333334
2017-01-24,桃園,70.875
2017-01-25,桃園,73.54166666666667
2017-01-26,桃園,65.375
2017-01-27,桃園,69.58333333333333
2017-01-28,桃園,77.625
2017-01-29,桃園,77.875
2017-01-30,桃園,76.0
2017-01-31,桃園,75.375
2017-02-01,桃園,73.04166666666667
2017-02-02,桃園,70.75
2017-02-03,桃園,66.875
2017-02-04,桃園,78.54166666666667
2017-02-05,桃園,76.875
2017-02-06,桃園,60.66666666666666
2017-02-07,桃園,59.58333333333334
2017-02-08,桃園,78.79166666666667
2017-02-09,桃園,70.29166666666667
2017-02-10,桃園,53.29166666666666
2017-02-11,桃園,51.25
2017-02-12,桃園,58.25
2017-02-13,桃園,58.29166666666666
2017-02-14,桃園,51.125
2017-02-15,桃園,55.45833333333334
2017-02-16,桃園,59.125
2017-02-17,桃園,63.04166666666666
2017-02-18,桃園,72.91666666666667
2017-02-19,桃園,63.16666666666666
2017-02-20,桃園,74.95652173913044
2017-02-21,桃園,72.66666666666667
2017-02-22,桃園,89.54166666666669
2017-02-23,桃園,85.58333333333333
2017-02-24,桃園,91.625
2017-02-25,桃園,93.20833333333331
2017-02-26,桃園,89.375
2017-02-27,桃園,69.29166666666667
2017-02-28,桃園,79.20833333333333
2017-03-01,桃園,76.625
2017-03-02,桃園,61.16666666666666
2017-03-03,桃園,59.157894736842096
2017-03-04,桃園,74.04761904761905
2017-03-05,桃園,72.63636363636364
2017-03-06,桃園,84.375
2017-03-07,桃園,66.6875
2017-03-08,桃園,77.23529411764707
2017-03-09,桃園,74.20833333333333
2017-03-10,桃園,90.0
2017-03-11,桃園,77.65
2017-03-12,桃園,77.16666666666667
2017-03-13,桃園,90.88888888888887
2017-03-14,桃園,80.3
2017-03-15,桃園,64.18181818181819
2017-03-16,桃園,82.2
2017-03-17,桃園,79.8125
2017-03-18,桃園,85.66666666666667
2017-03-19,桃園,85.72222222222223
2017-03-20,桃園,84.3913043478261
2017-03-21,桃園,78.43478260869566
2017-03-22,桃園,72.5625
2017-03-23,桃園,79.66666666666667
2017-03-24,桃園,67.0952380952381
2017-03-25,桃園,89.04545454545455
2017-03-26,桃園,80.73913043478261
2017-03-27,桃園,52.5
2017-03-28,桃園,61.1
2017-03-29,桃園,66.83333333333333
2017-03-30,桃園,73.875
2017-03-31,桃園,81.52173913043478
2017-04-01,桃園,67.04347826086956
2017-04-02,桃園,44.25
2017-04-03,桃園,45.4
2017-04-04,桃園,52.91666666666666
2017-04-05,桃園,56.95652173913044
2017-04-06,桃園,65.91666666666667
2017-04-07,桃園,76.75
2017-04-08,桃園,73.91666666666667
2017-04-09,桃園,70.45833333333333
2017-04-10,桃園,55.39130434782609
2017-04-11,桃園,79.125
2017-04-12,桃園,84.54166666666667
2017-04-13,桃園,73.95833333333333
2017-04-14,桃園,81.29166666666667
2017-04-15,桃園,78.75
2017-04-16,桃園,74.875
2017-04-17,桃園,72.125
2017-04-18,桃園,82.0
2017-04-19,桃園,80.70833333333333
2017-04-20,桃園,74.3913043478261
2017-04-21,桃園,76.5
2017-04-22,桃園,86.125
2017-04-23,桃園,57.45833333333334
2017-04-24,桃園,78.125
2017-04-25,桃園,80.875
2017-04-26,桃園,83.04166666666667
2017-04-27,桃園,88.33333333333331
2017-04-28,桃園,55.375
2017-04-29,桃園,48.04166666666666
2017-04-30,桃園,56.04166666666666
2017-05-01,桃園,56.1304347826087
2017-05-02,桃園,69.79166666666667
2017-05-03,桃園,72.33333333333333
2017-05-04,桃園,73.70833333333333
2017-05-05,桃園,73.83333333333333
2017-05-06,桃園,76.41666666666667
2017-05-07,桃園,70.54166666666667
2017-05-08,桃園,69.66666666666667
2017-05-09,桃園,79.75
2017-05-10,桃園,65.83333333333333
2017-05-11,桃園,66.625
2017-05-12,桃園,73.41666666666667
2017-05-13,桃園,84.91666666666667
2017-05-14,桃園,72.95833333333333
2017-05-15,桃園,76.91666666666667
2017-05-16,桃園,93.41666666666669
2017-05-17,桃園,73.875
2017-05-18,桃園,63.95833333333334
2017-05-19,桃園,73.875
2017-05-20,桃園,72.75
2017-05-21,桃園,73.875
2017-05-22,桃園,72.04166666666667
2017-05-23,桃園,73.5
2017-05-24,桃園,79.21739130434783
2017-05-25,桃園,87.125
2017-05-26,桃園,70.125
2017-05-27,桃園,75.75
2017-05-28,桃園,76.29166666666667
2017-05-29,桃園,72.625
2017-05-30,桃園,74.79166666666667
2017-05-31,桃園,74.75
2017-06-01,桃園,63.8695652173913
2017-06-02,桃園,88.45833333333331
2017-06-03,桃園,95.82608695652172
2017-06-04,桃園,94.95833333333331
2017-06-05,桃園,87.29166666666669
2017-06-06,桃園,78.375
2017-06-07,桃園,70.83333333333333
2017-06-08,桃園,71.66666666666667
2017-06-09,桃園,70.16666666666667
2017-06-10,桃園,69.66666666666667
2017-06-11,桃園,76.20833333333333
2017-06-12,桃園,77.95833333333333
2017-06-13,桃園,74.33333333333333
2017-06-14,桃園,90.45833333333331
2017-06-15,桃園,95.20833333333331
2017-06-16,桃園,94.29166666666669
2017-06-17,桃園,96.0
2017-06-18,桃園,93.70833333333331
2017-06-19,桃園,84.45
2017-06-20,桃園,67.6842105263158
2017-06-21,桃園,69.14285714285714
2017-06-22,桃園,76.5
2017-06-23,桃園,70.5909090909091
2017-06-24,桃園,70.6
2017-06-25,桃園,62.69565217391305
2017-06-26,桃園,62.56521739130435
2017-06-27,桃園,69.375
2017-06-28,桃園,67.41666666666667
2017-06-29,桃園,67.625
2017-06-30,桃園,73.75
2017-07-01,桃園,80.78260869565217
2017-07-02,桃園,73.08333333333333
2017-07-03,桃園,67.0
2017-07-04,桃園,74.0
2017-07-05,桃園,66.0
2017-07-06,桃園,75.125
2017-07-07,桃園,81.0
2017-07-08,桃園,80.08333333333333
2017-07-09,桃園,70.375
2017-07-10,桃園,73.08333333333333
2017-07-11,桃園,81.6086956521739
2017-07-12,桃園,74.625
2017-07-13,桃園,66.04166666666667
2017-07-14,桃園,67.25
2017-07-15,桃園,64.66666666666667
2017-07-16,桃園,66.04166666666667
2017-07-17,桃園,67.83333333333333
2017-07-18,桃園,70.54545454545455
2017-07-19,桃園,62.70833333333334
2017-07-20,桃園,59.41666666666666
2017-07-21,桃園,59.83333333333334
2017-07-22,桃園,58.58333333333334
2017-07-23,桃園,61.70833333333334
2017-07-24,桃園,67.625
2017-07-25,桃園,61.29166666666666
2017-07-26,桃園,71.45833333333333
2017-07-27,桃園,65.83333333333333
2017-07-28,桃園,65.43478260869566
2017-07-29,桃園,79.91666666666667
2017-07-30,桃園,65.95833333333333
2017-07-31,桃園,79.25
2017-08-01,桃園,73.8695652173913
2017-08-02,桃園,82.79166666666667
2017-08-03,桃園,76.75
2017-08-04,桃園,70.0
2017-08-05,桃園,64.95833333333333
2017-08-06,桃園,63.33333333333334
2017-08-07,桃園,62.33333333333334
2017-08-08,桃園,58.83333333333334
2017-08-09,桃園,56.95833333333334
2017-08-10,桃園,57.875
2017-08-11,桃園,61.75
2017-08-12,桃園,63.83333333333334
2017-08-13,桃園,67.5
2017-08-14,桃園,63.16666666666666
2017-08-15,桃園,61.79166666666666
2017-08-16,桃園,63.52173913043478
2017-08-17,桃園,66.625
2017-08-18,桃園,68.04166666666667
2017-08-19,桃園,66.04166666666667
2017-08-20,桃園,61.33333333333334
2017-08-21,桃園,68.45833333333333
2017-08-22,桃園,60.83333333333334
2017-08-23,桃園,69.375
2017-08-24,桃園,69.91666666666667
2017-08-25,桃園,66.125
2017-08-26,桃園,58.08333333333334
2017-08-27,桃園,68.54166666666667
2017-08-28,桃園,64.5
2017-08-29,桃園,61.95833333333334
2017-08-30,桃園,64.16666666666667
2017-08-31,桃園,69.33333333333333
2017-09-01,桃園,79.56521739130434
2017-09-02,桃園,82.29166666666667
2017-09-03,桃園,84.95833333333333
2017-09-04,桃園,75.66666666666667
2017-09-05,桃園,68.04166666666667
2017-09-06,桃園,69.625
2017-09-07,桃園,74.25
2017-09-08,桃園,73.41666666666667
2017-09-09,桃園,78.66666666666667
2017-09-10,桃園,73.66666666666667
2017-09-11,桃園,65.875
2017-09-12,桃園,66.54166666666667
2017-09-13,桃園,85.83333333333333
2017-09-14,桃園,73.875
2017-09-15,桃園,60.75
2017-09-16,桃園,60.41666666666666
2017-09-17,桃園,61.41666666666666
2017-09-18,桃園,59.375
2017-09-19,桃園,64.91666666666667
2017-09-20,桃園,62.25
2017-09-21,桃園,67.29166666666667
2017-09-22,桃園,68.04166666666667
2017-09-23,桃園,65.125
2017-09-24,桃園,68.125
2017-09-25,桃園,68.25
2017-09-26,桃園,64.95833333333333
2017-09-27,桃園,60.75
2017-09-28,桃園,67.79166666666667
2017-09-29,桃園,72.54166666666667
2017-09-30,桃園,61.0
2017-10-01,桃園,63.69565217391305
2017-10-02,桃園,68.95833333333333
2017-10-03,桃園,68.79166666666667
2017-10-04,桃園,79.125
2017-10-05,桃園,71.875
2017-10-06,桃園,76.91666666666667
2017-10-07,桃園,80.20833333333333
2017-10-08,桃園,78.45833333333333
2017-10-09,桃園,66.45833333333333
2017-10-10,桃園,66.125
2017-10-11,桃園,72.375
2017-10-12,桃園,88.5
2017-10-13,桃園,90.875
2017-10-14,桃園,90.125
2017-10-15,桃園,93.125
2017-10-16,桃園,81.91666666666667
2017-10-17,桃園,87.16666666666669
2017-10-18,桃園,89.13636363636364
2017-10-19,桃園,91.08333333333331
2017-10-20,桃園,88.83333333333331
2017-10-21,桃園,74.79166666666667
2017-10-22,桃園,59.58333333333334
2017-10-23,桃園,67.375
2017-10-24,桃園,72.08333333333333
2017-10-25,桃園,64.29166666666667
2017-10-26,桃園,64.5
2017-10-27,桃園,72.04166666666667
2017-10-28,桃園,77.33333333333333
2017-10-29,桃園,64.91666666666667
2017-10-30,桃園,65.91666666666667
2017-10-31,桃園,68.20833333333333
2017-11-01,桃園,76.04347826086956
2017-11-02,桃園,82.25
2017-11-03,桃園,85.91666666666669
2017-11-04,桃園,80.16666666666667
2017-11-05,桃園,76.16666666666667
2017-11-06,桃園,71.45833333333333
2017-11-07,桃園,78.70833333333333
2017-11-08,桃園,81.25
2017-11-09,桃園,80.70833333333333
2017-11-10,桃園,73.375
2017-11-11,桃園,82.33333333333333
2017-11-12,桃園,81.875
2017-11-13,桃園,92.625
2017-11-14,桃園,86.91666666666669
2017-11-15,桃園,75.875
2017-11-16,桃園,77.375
2017-11-17,桃園,79.20833333333333
2017-11-18,桃園,86.125
2017-11-19,桃園,87.70833333333331
2017-11-20,桃園,91.16666666666669
2017-11-21,桃園,87.45833333333331
2017-11-22,桃園,90.04347826086956
2017-11-23,桃園,78.625
2017-11-24,桃園,72.125
2017-11-25,桃園,92.95833333333331
2017-11-26,桃園,90.375
2017-11-27,桃園,82.875
2017-11-28,桃園,70.56521739130434
2017-11-29,桃園,83.0
2017-11-30,桃園,80.54166666666667
2017-12-01,桃園,80.6086956521739
2017-12-02,桃園,85.20833333333333
2017-12-03,桃園,83.95833333333333
2017-12-04,桃園,69.25
2017-12-05,桃園,68.75
2017-12-06,桃園,75.16666666666667
2017-12-07,桃園,90.95833333333331
2017-12-08,桃園,74.125
2017-12-09,桃園,86.0
2017-12-10,桃園,82.875
2017-12-11,桃園,63.0
2017-12-12,桃園,85.95833333333331
2017-12-13,桃園,84.04166666666667
2017-12-14,桃園,75.95833333333333
2017-12-15,桃園,72.75
2017-12-16,桃園,84.5
2017-12-17,桃園,81.70833333333333
2017-12-18,桃園,86.375
2017-12-19,桃園,91.16666666666669
2017-12-20,桃園,66.41666666666667
2017-12-21,桃園,57.29166666666666
2017-12-22,桃園,61.20833333333334
2017-12-23,桃園,69.91666666666667
2017-12-24,桃園,74.08333333333333
2017-12-25,桃園,56.79166666666666
2017-12-26,桃園,65.70833333333333
2017-12-27,桃園,65.58333333333333
2017-12-28,桃園,66.79166666666667
2017-12-29,桃園,84.29166666666667
2017-12-30,桃園,84.70833333333333
2017-12-31,桃園,84.20833333333333
2010-01-01,高雄,74.29166666666667
2010-01-02,高雄,72.83333333333333
2010-01-03,高雄,73.25
2010-01-04,高雄,70.70833333333333
2010-01-05,高雄,71.25
2010-01-06,高雄,73.29166666666667
2010-01-07,高雄,76.79166666666667
2010-01-08,高雄,80.54166666666667
2010-01-09,高雄,77.95833333333333
2010-01-10,高雄,67.625
2010-01-11,高雄,73.0
2010-01-12,高雄,72.33333333333333
2010-01-13,高雄,64.0
2010-01-14,高雄,61.875
2010-01-15,高雄,65.16666666666667
2010-01-16,高雄,67.0
2010-01-17,高雄,70.375
2010-01-18,高雄,72.29166666666667
2010-01-19,高雄,75.45833333333333
2010-01-20,高雄,65.5
2010-01-21,高雄,68.70833333333333
2010-01-22,高雄,72.875
2010-01-23,高雄,69.08333333333333
2010-01-24,高雄,73.08333333333333
2010-01-25,高雄,71.75
2010-01-26,高雄,73.33333333333333
2010-01-27,高雄,71.16666666666667
2010-01-28,高雄,71.875
2010-01-29,高雄,79.08333333333333
2010-01-30,高雄,73.04166666666667
2010-01-31,高雄,72.875
2010-02-01,高雄,74.125
2010-02-02,高雄,74.08333333333333
2010-02-03,高雄,70.29166666666667
2010-02-04,高雄,72.20833333333333
2010-02-05,高雄,73.625
2010-02-06,高雄,73.125
2010-02-07,高雄,73.04166666666667
2010-02-08,高雄,74.45833333333333
2010-02-09,高雄,79.625
2010-02-10,高雄,78.66666666666667
2010-02-11,高雄,78.45833333333333
2010-02-12,高雄,75.04166666666667
2010-02-13,高雄,71.33333333333333
2010-02-14,高雄,71.625
2010-02-15,高雄,69.33333333333333
2010-02-16,高雄,77.91666666666667
2010-02-17,高雄,74.08333333333333
2010-02-18,高雄,79.375
2010-02-19,高雄,81.375
2010-02-20,高雄,72.58333333333333
2010-02-21,高雄,70.375
2010-02-22,高雄,66.875
2010-02-23,高雄,65.08333333333333
2010-02-24,高雄,65.75
2010-02-25,高雄,72.95833333333333
2010-02-26,高雄,79.75
2010-02-27,高雄,80.66666666666667
2010-02-28,高雄,78.0
2010-03-01,高雄,72.83333333333333
2010-03-02,高雄,75.58333333333333
2010-03-03,高雄,75.375
2010-03-04,高雄,74.70833333333333
2010-03-05,高雄,75.79166666666667
